fecha,hora,consumo_kwh
2027-08-12,24,32.35
2027-08-13,1,31.85
2027-08-13,2,31.86
2027-08-13,3,31.87
2027-08-13,4,31.94
2027-08-13,5,32.15
2027-08-13,6,32.72
2027-08-13,7,34.03
2027-08-13,8,36.47
2027-08-13,9,40.13
2027-08-13,10,44.4
2027-08-13,11,47.97
2027-08-13,12,49.4
2027-08-13,13,48.11
2027-08-13,14,44.96
2027-08-13,15,41.85
2027-08-13,16,40.61
2027-08-13,17,41.76
2027-08-13,18,43.97
2027-08-13,19,44.89
2027-08-13,20,43.18
2027-08-13,21,39.6
2027-08-13,22,35.99
2027-08-13,23,33.58
2027-08-13,24,32.41
2027-08-14,1,17.55
2027-08-14,2,17.55
2027-08-14,3,17.56
2027-08-14,4,17.6
2027-08-14,5,17.71
2027-08-14,6,18.03
2027-08-14,7,18.75
2027-08-14,8,20.1
2027-08-14,9,22.11
2027-08-14,10,24.47
2027-08-14,11,26.43
2027-08-14,12,27.22
2027-08-14,13,26.51
2027-08-14,14,24.78
2027-08-14,15,23.06
2027-08-14,16,22.37
2027-08-14,17,23.01
2027-08-14,18,24.23
2027-08-14,19,24.73
2027-08-14,20,23.79
2027-08-14,21,21.82
2027-08-14,22,19.83
2027-08-14,23,18.5
2027-08-14,24,17.86
2027-08-15,1,17.58
2027-08-15,2,17.59
2027-08-15,3,17.6
2027-08-15,4,17.63
2027-08-15,5,17.75
2027-08-15,6,18.07
2027-08-15,7,18.79
2027-08-15,8,20.13
2027-08-15,9,22.15
2027-08-15,10,24.51
2027-08-15,11,26.48
2027-08-15,12,27.27
2027-08-15,13,26.56
2027-08-15,14,24.82
2027-08-15,15,23.1
2027-08-15,16,22.42
2027-08-15,17,23.05
2027-08-15,18,24.27
2027-08-15,19,24.78
2027-08-15,20,23.84
2027-08-15,21,21.86
2027-08-15,22,19.87
2027-08-15,23,18.54
2027-08-15,24,17.89
2027-08-16,1,32.04
2027-08-16,2,32.04
2027-08-16,3,32.05
2027-08-16,4,32.12
2027-08-16,5,32.33
2027-08-16,6,32.91
2027-08-16,7,34.23
2027-08-16,8,36.68
2027-08-16,9,40.36
2027-08-16,10,44.66
2027-08-16,11,48.25
2027-08-16,12,49.68
2027-08-16,13,48.39
2027-08-16,14,45.22
2027-08-16,15,42.09
2027-08-16,16,40.84
2027-08-16,17,42.0
2027-08-16,18,44.22
2027-08-16,19,45.14
2027-08-16,20,43.43
2027-08-16,21,39.83
2027-08-16,22,36.2
2027-08-16,23,33.77
2027-08-16,24,32.6
2027-08-17,1,32.1
2027-08-17,2,32.1
2027-08-17,3,32.12
2027-08-17,4,32.19
2027-08-17,5,32.4
2027-08-17,6,32.98
2027-08-17,7,34.3
2027-08-17,8,36.75
2027-08-17,9,40.44
2027-08-17,10,44.75
2027-08-17,11,48.35
2027-08-17,12,49.78
2027-08-17,13,48.49
2027-08-17,14,45.31
2027-08-17,15,42.18
2027-08-17,16,40.92
2027-08-17,17,42.09
2027-08-17,18,44.31
2027-08-17,19,45.24
2027-08-17,20,43.52
2027-08-17,21,39.91
2027-08-17,22,36.27
2027-08-17,23,33.84
2027-08-17,24,32.66
2027-08-18,1,32.17
2027-08-18,2,32.17
2027-08-18,3,32.19
2027-08-18,4,32.25
2027-08-18,5,32.47
2027-08-18,6,33.05
2027-08-18,7,34.37
2027-08-18,8,36.83
2027-08-18,9,40.53
2027-08-18,10,44.85
2027-08-18,11,48.45
2027-08-18,12,49.89
2027-08-18,13,48.59
2027-08-18,14,45.41
2027-08-18,15,42.27
2027-08-18,16,41.01
2027-08-18,17,42.17
2027-08-18,18,44.4
2027-08-18,19,45.33
2027-08-18,20,43.61
2027-08-18,21,39.99
2027-08-18,22,36.35
2027-08-18,23,33.91
2027-08-18,24,32.73
2027-08-19,1,32.24
2027-08-19,2,32.24
2027-08-19,3,32.26
2027-08-19,4,32.32
2027-08-19,5,32.54
2027-08-19,6,33.12
2027-08-19,7,34.45
2027-08-19,8,36.91
2027-08-19,9,40.61
2027-08-19,10,44.94
2027-08-19,11,48.56
2027-08-19,12,50.0
2027-08-19,13,48.69
2027-08-19,14,45.51
2027-08-19,15,42.36
2027-08-19,16,41.1
2027-08-19,17,42.27
2027-08-19,18,44.5
2027-08-19,19,45.43
2027-08-19,20,43.7
2027-08-19,21,40.08
2027-08-19,22,36.43
2027-08-19,23,33.98
2027-08-19,24,32.8
2027-08-20,1,32.31
2027-08-20,2,32.31
2027-08-20,3,32.33
2027-08-20,4,32.4
2027-08-20,5,32.61
2027-08-20,6,33.2
2027-08-20,7,34.52
2027-08-20,8,36.99
2027-08-20,9,40.7
2027-08-20,10,45.04
2027-08-20,11,48.66
2027-08-20,12,50.11
2027-08-20,13,48.8
2027-08-20,14,45.61
2027-08-20,15,42.45
2027-08-20,16,41.19
2027-08-20,17,42.36
2027-08-20,18,44.6
2027-08-20,19,45.53
2027-08-20,20,43.8
2027-08-20,21,40.17
2027-08-20,22,36.51
2027-08-20,23,34.06
2027-08-20,24,32.88
2027-08-21,1,17.81
2027-08-21,2,17.81
2027-08-21,3,17.82
2027-08-21,4,17.86
2027-08-21,5,17.98
2027-08-21,6,18.3
2027-08-21,7,19.03
2027-08-21,8,20.39
2027-08-21,9,22.44
2027-08-21,10,24.83
2027-08-21,11,26.83
2027-08-21,12,27.62
2027-08-21,13,26.9
2027-08-21,14,25.14
2027-08-21,15,23.4
2027-08-21,16,22.71
2027-08-21,17,23.35
2027-08-21,18,24.59
2027-08-21,19,25.1
2027-08-21,20,24.15
2027-08-21,21,22.14
2027-08-21,22,20.13
2027-08-21,23,18.78
2027-08-21,24,18.13
2027-08-22,1,17.85
2027-08-22,2,17.86
2027-08-22,3,17.87
2027-08-22,4,17.9
2027-08-22,5,18.02
2027-08-22,6,18.34
2027-08-22,7,19.08
2027-08-22,8,20.44
2027-08-22,9,22.49
2027-08-22,10,24.89
2027-08-22,11,26.89
2027-08-22,12,27.69
2027-08-22,13,26.97
2027-08-22,14,25.2
2027-08-22,15,23.46
2027-08-22,16,22.76
2027-08-22,17,23.41
2027-08-22,18,24.65
2027-08-22,19,25.16
2027-08-22,20,24.2
2027-08-22,21,22.2
2027-08-22,22,20.18
2027-08-22,23,18.82
2027-08-22,24,18.17
2027-08-23,1,32.54
2027-08-23,2,32.55
2027-08-23,3,32.56
2027-08-23,4,32.63
2027-08-23,5,32.84
2027-08-23,6,33.43
2027-08-23,7,34.77
2027-08-23,8,37.26
2027-08-23,9,41.0
2027-08-23,10,45.37
2027-08-23,11,49.01
2027-08-23,12,50.47
2027-08-23,13,49.15
2027-08-23,14,45.94
2027-08-23,15,42.76
2027-08-23,16,41.49
2027-08-23,17,42.67
2027-08-23,18,44.92
2027-08-23,19,45.86
2027-08-23,20,44.12
2027-08-23,21,40.46
2027-08-23,22,36.77
2027-08-23,23,34.3
2027-08-23,24,33.11
2027-08-24,1,32.62
2027-08-24,2,32.63
2027-08-24,3,32.64
2027-08-24,4,32.71
2027-08-24,5,32.93
2027-08-24,6,33.52
2027-08-24,7,34.86
2027-08-24,8,37.35
2027-08-24,9,41.1
2027-08-24,10,45.48
2027-08-24,11,49.14
2027-08-24,12,50.59
2027-08-24,13,49.28
2027-08-24,14,46.05
2027-08-24,15,42.86
2027-08-24,16,41.59
2027-08-24,17,42.77
2027-08-24,18,45.03
2027-08-24,19,45.97
2027-08-24,20,44.23
2027-08-24,21,40.56
2027-08-24,22,36.86
2027-08-24,23,34.39
2027-08-24,24,33.2
2027-08-25,1,32.71
2027-08-25,2,32.71
2027-08-25,3,32.73
2027-08-25,4,32.79
2027-08-25,5,33.01
2027-08-25,6,33.6
2027-08-25,7,34.95
2027-08-25,8,37.45
2027-08-25,9,41.2
2027-08-25,10,45.6
2027-08-25,11,49.26
2027-08-25,12,50.72
2027-08-25,13,49.4
2027-08-25,14,46.17
2027-08-25,15,42.97
2027-08-25,16,41.7
2027-08-25,17,42.88
2027-08-25,18,45.15
2027-08-25,19,46.09
2027-08-25,20,44.34
2027-08-25,21,40.66
2027-08-25,22,36.96
2027-08-25,23,34.48
2027-08-25,24,33.28
2027-08-26,1,32.79
2027-08-26,2,32.8
2027-08-26,3,32.81
2027-08-26,4,32.88
2027-08-26,5,33.1
2027-08-26,6,33.69
2027-08-26,7,35.04
2027-08-26,8,37.55
2027-08-26,9,41.31
2027-08-26,10,45.72
2027-08-26,11,49.39
2027-08-26,12,50.86
2027-08-26,13,49.53
2027-08-26,14,46.29
2027-08-26,15,43.09
2027-08-26,16,41.81
2027-08-26,17,42.99
2027-08-26,18,45.27
2027-08-26,19,46.21
2027-08-26,20,44.46
2027-08-26,21,40.77
2027-08-26,22,37.06
2027-08-26,23,34.57
2027-08-26,24,33.37
2027-08-27,1,32.88
2027-08-27,2,32.88
2027-08-27,3,32.9
2027-08-27,4,32.97
2027-08-27,5,33.19
2027-08-27,6,33.78
2027-08-27,7,35.13
2027-08-27,8,37.65
2027-08-27,9,41.42
2027-08-27,10,45.84
2027-08-27,11,49.52
2027-08-27,12,50.99
2027-08-27,13,49.67
2027-08-27,14,46.42
2027-08-27,15,43.2
2027-08-27,16,41.92
2027-08-27,17,43.11
2027-08-27,18,45.39
2027-08-27,19,46.34
2027-08-27,20,44.57
2027-08-27,21,40.88
2027-08-27,22,37.15
2027-08-27,23,34.66
2027-08-27,24,33.46
2027-08-28,1,18.13
2027-08-28,2,18.14
2027-08-28,3,18.15
2027-08-28,4,18.18
2027-08-28,5,18.3
2027-08-28,6,18.63
2027-08-28,7,19.38
2027-08-28,8,20.76
2027-08-28,9,22.85
2027-08-28,10,25.28
2027-08-28,11,27.31
2027-08-28,12,28.12
2027-08-28,13,27.39
2027-08-28,14,25.6
2027-08-28,15,23.83
2027-08-28,16,23.12
2027-08-28,17,23.78
2027-08-28,18,25.03
2027-08-28,19,25.56
2027-08-28,20,24.58
2027-08-28,21,22.55
2027-08-28,22,20.49
2027-08-28,23,19.12
2027-08-28,24,18.45
2027-08-29,1,18.19
2027-08-29,2,18.19
2027-08-29,3,18.2
2027-08-29,4,18.23
2027-08-29,5,18.35
2027-08-29,6,18.68
2027-08-29,7,19.43
2027-08-29,8,20.82
2027-08-29,9,22.91
2027-08-29,10,25.35
2027-08-29,11,27.39
2027-08-29,12,28.2
2027-08-29,13,27.47
2027-08-29,14,25.67
2027-08-29,15,23.89
2027-08-29,16,23.18
2027-08-29,17,23.84
2027-08-29,18,25.1
2027-08-29,19,25.63
2027-08-29,20,24.65
2027-08-29,21,22.61
2027-08-29,22,20.55
2027-08-29,23,19.17
2027-08-29,24,18.5
2027-08-30,1,33.16
2027-08-30,2,33.16
2027-08-30,3,33.18
2027-08-30,4,33.25
2027-08-30,5,33.46
2027-08-30,6,34.07
2027-08-30,7,35.43
2027-08-30,8,37.96
2027-08-30,9,41.77
2027-08-30,10,46.22
2027-08-30,11,49.94
2027-08-30,12,51.42
2027-08-30,13,50.08
2027-08-30,14,46.81
2027-08-30,15,43.57
2027-08-30,16,42.27
2027-08-30,17,43.47
2027-08-30,18,45.77
2027-08-30,19,46.73
2027-08-30,20,44.95
2027-08-30,21,41.22
2027-08-30,22,37.47
2027-08-30,23,34.95
2027-08-30,24,33.74
2027-08-31,1,33.25
2027-08-31,2,33.26
2027-08-31,3,33.27
2027-08-31,4,33.34
2027-08-31,5,33.56
2027-08-31,6,34.16
2027-08-31,7,35.53
2027-08-31,8,38.07
2027-08-31,9,41.89
2027-08-31,10,46.36
2027-08-31,11,50.08
2027-08-31,12,51.57
2027-08-31,13,50.23
2027-08-31,14,46.94
2027-08-31,15,43.69
2027-08-31,16,42.39
2027-08-31,17,43.6
2027-08-31,18,45.9
2027-08-31,19,46.86
2027-08-31,20,45.08
2027-08-31,21,41.34
2027-08-31,22,37.58
2027-08-31,23,35.05
2027-08-31,24,33.84
2027-09-01,1,33.35
2027-09-01,2,33.36
2027-09-01,3,33.37
2027-09-01,4,33.44
2027-09-01,5,33.66
2027-09-01,6,34.26
2027-09-01,7,35.64
2027-09-01,8,38.19
2027-09-01,9,42.02
2027-09-01,10,46.5
2027-09-01,11,50.23
2027-09-01,12,51.72
2027-09-01,13,50.38
2027-09-01,14,47.08
2027-09-01,15,43.82
2027-09-01,16,42.52
2027-09-01,17,43.73
2027-09-01,18,46.04
2027-09-01,19,47.0
2027-09-01,20,45.21
2027-09-01,21,41.46
2027-09-01,22,37.69
2027-09-01,23,35.16
2027-09-01,24,33.94
2027-09-02,1,33.45
2027-09-02,2,33.46
2027-09-02,3,33.47
2027-09-02,4,33.54
2027-09-02,5,33.76
2027-09-02,6,34.37
2027-09-02,7,35.74
2027-09-02,8,38.3
2027-09-02,9,42.14
2027-09-02,10,46.64
2027-09-02,11,50.38
2027-09-02,12,51.88
2027-09-02,13,50.53
2027-09-02,14,47.22
2027-09-02,15,43.95
2027-09-02,16,42.65
2027-09-02,17,43.86
2027-09-02,18,46.18
2027-09-02,19,47.14
2027-09-02,20,45.35
2027-09-02,21,41.59
2027-09-02,22,37.8
2027-09-02,23,35.26
2027-09-02,24,34.04
2027-09-03,1,33.55
2027-09-03,2,33.56
2027-09-03,3,33.58
2027-09-03,4,33.64
2027-09-03,5,33.87
2027-09-03,6,34.47
2027-09-03,7,35.85
2027-09-03,8,38.42
2027-09-03,9,42.27
2027-09-03,10,46.78
2027-09-03,11,50.54
2027-09-03,12,52.04
2027-09-03,13,50.68
2027-09-03,14,47.37
2027-09-03,15,44.09
2027-09-03,16,42.78
2027-09-03,17,43.99
2027-09-03,18,46.32
2027-09-03,19,47.29
2027-09-03,20,45.49
2027-09-03,21,41.72
2027-09-03,22,37.92
2027-09-03,23,35.37
2027-09-03,24,34.14
2027-09-04,1,18.51
2027-09-04,2,18.51
2027-09-04,3,18.52
2027-09-04,4,18.56
2027-09-04,5,18.68
2027-09-04,6,19.02
2027-09-04,7,19.78
2027-09-04,8,21.2
2027-09-04,9,23.32
2027-09-04,10,25.81
2027-09-04,11,27.88
2027-09-04,12,28.71
2027-09-04,13,27.96
2027-09-04,14,26.13
2027-09-04,15,24.32
2027-09-04,16,23.6
2027-09-04,17,24.27
2027-09-04,18,25.55
2027-09-04,19,26.09
2027-09-04,20,25.1
2027-09-04,21,23.02
2027-09-04,22,20.92
2027-09-04,23,19.51
2027-09-04,24,18.84
2027-09-05,1,18.57
2027-09-05,2,18.57
2027-09-05,3,18.58
2027-09-05,4,18.62
2027-09-05,5,18.74
2027-09-05,6,19.08
2027-09-05,7,19.84
2027-09-05,8,21.26
2027-09-05,9,23.39
2027-09-05,10,25.89
2027-09-05,11,27.97
2027-09-05,12,28.8
2027-09-05,13,28.05
2027-09-05,14,26.22
2027-09-05,15,24.4
2027-09-05,16,23.67
2027-09-05,17,24.35
2027-09-05,18,25.63
2027-09-05,19,26.17
2027-09-05,20,25.17
2027-09-05,21,23.09
2027-09-05,22,20.98
2027-09-05,23,19.58
2027-09-05,24,18.9
2027-09-06,1,33.87
2027-09-06,2,33.88
2027-09-06,3,33.89
2027-09-06,4,33.96
2027-09-06,5,34.19
2027-09-06,6,34.8
2027-09-06,7,36.19
2027-09-06,8,38.78
2027-09-06,9,42.67
2027-09-06,10,47.22
2027-09-06,11,51.02
2027-09-06,12,52.53
2027-09-06,13,51.16
2027-09-06,14,47.82
2027-09-06,15,44.51
2027-09-06,16,43.18
2027-09-06,17,44.41
2027-09-06,18,46.76
2027-09-06,19,47.73
2027-09-06,20,45.92
2027-09-06,21,42.11
2027-09-06,22,38.28
2027-09-06,23,35.71
2027-09-06,24,34.47
2027-09-07,1,33.98
2027-09-07,2,33.99
2027-09-07,3,34.0
2027-09-07,4,34.07
2027-09-07,5,34.3
2027-09-07,6,34.91
2027-09-07,7,36.31
2027-09-07,8,38.91
2027-09-07,9,42.81
2027-09-07,10,47.37
2027-09-07,11,51.18
2027-09-07,12,52.7
2027-09-07,13,51.33
2027-09-07,14,47.97
2027-09-07,15,44.65
2027-09-07,16,43.32
2027-09-07,17,44.55
2027-09-07,18,46.91
2027-09-07,19,47.89
2027-09-07,20,46.07
2027-09-07,21,42.25
2027-09-07,22,38.4
2027-09-07,23,35.82
2027-09-07,24,34.58
2027-09-08,1,34.09
2027-09-08,2,34.1
2027-09-08,3,34.11
2027-09-08,4,34.18
2027-09-08,5,34.41
2027-09-08,6,35.03
2027-09-08,7,36.43
2027-09-08,8,39.04
2027-09-08,9,42.95
2027-09-08,10,47.53
2027-09-08,11,51.35
2027-09-08,12,52.87
2027-09-08,13,51.5
2027-09-08,14,48.13
2027-09-08,15,44.8
2027-09-08,16,43.46
2027-09-08,17,44.7
2027-09-08,18,47.06
2027-09-08,19,48.05
2027-09-08,20,46.22
2027-09-08,21,42.39
2027-09-08,22,38.52
2027-09-08,23,35.94
2027-09-08,24,34.69
2027-09-09,1,34.21
2027-09-09,2,34.21
2027-09-09,3,34.23
2027-09-09,4,34.3
2027-09-09,5,34.52
2027-09-09,6,35.14
2027-09-09,7,36.55
2027-09-09,8,39.17
2027-09-09,9,43.09
2027-09-09,10,47.69
2027-09-09,11,51.52
2027-09-09,12,53.05
2027-09-09,13,51.67
2027-09-09,14,48.29
2027-09-09,15,44.94
2027-09-09,16,43.61
2027-09-09,17,44.85
2027-09-09,18,47.22
2027-09-09,19,48.21
2027-09-09,20,46.37
2027-09-09,21,42.53
2027-09-09,22,38.65
2027-09-09,23,36.06
2027-09-09,24,34.81
2027-09-10,1,34.32
2027-09-10,2,34.33
2027-09-10,3,34.34
2027-09-10,4,34.41
2027-09-10,5,34.64
2027-09-10,6,35.26
2027-09-10,7,36.67
2027-09-10,8,39.3
2027-09-10,9,43.24
2027-09-10,10,47.85
2027-09-10,11,51.69
2027-09-10,12,53.23
2027-09-10,13,51.84
2027-09-10,14,48.45
2027-09-10,15,45.1
2027-09-10,16,43.75
2027-09-10,17,45.0
2027-09-10,18,47.38
2027-09-10,19,48.37
2027-09-10,20,46.53
2027-09-10,21,42.67
2027-09-10,22,38.78
2027-09-10,23,36.18
2027-09-10,24,34.92
2027-09-11,1,18.94
2027-09-11,2,18.94
2027-09-11,3,18.95
2027-09-11,4,18.99
2027-09-11,5,19.12
2027-09-11,6,19.46
2027-09-11,7,20.24
2027-09-11,8,21.69
2027-09-11,9,23.86
2027-09-11,10,26.41
2027-09-11,11,28.53
2027-09-11,12,29.37
2027-09-11,13,28.61
2027-09-11,14,26.74
2027-09-11,15,24.89
2027-09-11,16,24.15
2027-09-11,17,24.83
2027-09-11,18,26.15
2027-09-11,19,26.69
2027-09-11,20,25.68
2027-09-11,21,23.55
2027-09-11,22,21.4
2027-09-11,23,19.97
2027-09-11,24,19.27
2027-09-12,1,19.01
2027-09-12,2,19.01
2027-09-12,3,19.02
2027-09-12,4,19.06
2027-09-12,5,19.18
2027-09-12,6,19.53
2027-09-12,7,20.31
2027-09-12,8,21.76
2027-09-12,9,23.94
2027-09-12,10,26.5
2027-09-12,11,28.63
2027-09-12,12,29.48
2027-09-12,13,28.71
2027-09-12,14,26.83
2027-09-12,15,24.97
2027-09-12,16,24.23
2027-09-12,17,24.92
2027-09-12,18,26.24
2027-09-12,19,26.78
2027-09-12,20,25.77
2027-09-12,21,23.63
2027-09-12,22,21.48
2027-09-12,23,20.03
2027-09-12,24,19.34
2027-09-13,1,34.68
2027-09-13,2,34.68
2027-09-13,3,34.7
2027-09-13,4,34.77
2027-09-13,5,35.0
2027-09-13,6,35.63
2027-09-13,7,37.05
2027-09-13,8,39.7
2027-09-13,9,43.68
2027-09-13,10,48.34
2027-09-13,11,52.23
2027-09-13,12,53.78
2027-09-13,13,52.38
2027-09-13,14,48.95
2027-09-13,15,45.56
2027-09-13,16,44.21
2027-09-13,17,45.46
2027-09-13,18,47.87
2027-09-13,19,48.87
2027-09-13,20,47.01
2027-09-13,21,43.11
2027-09-13,22,39.18
2027-09-13,23,36.55
2027-09-13,24,35.29
2027-09-14,1,34.8
2027-09-14,2,34.8
2027-09-14,3,34.82
2027-09-14,4,34.89
2027-09-14,5,35.12
2027-09-14,6,35.75
2027-09-14,7,37.18
2027-09-14,8,39.84
2027-09-14,9,43.84
2027-09-14,10,48.51
2027-09-14,11,52.41
2027-09-14,12,53.97
2027-09-14,13,52.56
2027-09-14,14,49.12
2027-09-14,15,45.72
2027-09-14,16,44.36
2027-09-14,17,45.62
2027-09-14,18,48.03
2027-09-14,19,49.04
2027-09-14,20,47.17
2027-09-14,21,43.26
2027-09-14,22,39.32
2027-09-14,23,36.68
2027-09-14,24,35.41
2027-09-15,1,34.92
2027-09-15,2,34.92
2027-09-15,3,34.94
2027-09-15,4,35.01
2027-09-15,5,35.24
2027-09-15,6,35.88
2027-09-15,7,37.31
2027-09-15,8,39.98
2027-09-15,9,43.99
2027-09-15,10,48.68
2027-09-15,11,52.59
2027-09-15,12,54.16
2027-09-15,13,52.75
2027-09-15,14,49.3
2027-09-15,15,45.88
2027-09-15,16,44.52
2027-09-15,17,45.78
2027-09-15,18,48.2
2027-09-15,19,49.21
2027-09-15,20,47.34
2027-09-15,21,43.41
2027-09-15,22,39.46
2027-09-15,23,36.81
2027-09-15,24,35.53
2027-09-16,1,35.05
2027-09-16,2,35.05
2027-09-16,3,35.07
2027-09-16,4,35.14
2027-09-16,5,35.37
2027-09-16,6,36.0
2027-09-16,7,37.44
2027-09-16,8,40.12
2027-09-16,9,44.15
2027-09-16,10,48.86
2027-09-16,11,52.78
2027-09-16,12,54.35
2027-09-16,13,52.93
2027-09-16,14,49.47
2027-09-16,15,46.05
2027-09-16,16,44.68
2027-09-16,17,45.95
2027-09-16,18,48.37
2027-09-16,19,49.39
2027-09-16,20,47.51
2027-09-16,21,43.57
2027-09-16,22,39.6
2027-09-16,23,36.94
2027-09-16,24,35.66
2027-09-17,1,35.17
2027-09-17,2,35.17
2027-09-17,3,35.19
2027-09-17,4,35.26
2027-09-17,5,35.5
2027-09-17,6,36.13
2027-09-17,7,37.58
2027-09-17,8,40.27
2027-09-17,9,44.31
2027-09-17,10,49.03
2027-09-17,11,52.97
2027-09-17,12,54.54
2027-09-17,13,53.12
2027-09-17,14,49.65
2027-09-17,15,46.21
2027-09-17,16,44.84
2027-09-17,17,46.11
2027-09-17,18,48.55
2027-09-17,19,49.56
2027-09-17,20,47.68
2027-09-17,21,43.73
2027-09-17,22,39.74
2027-09-17,23,37.07
2027-09-17,24,35.79
2027-09-18,1,19.41
2027-09-18,2,19.42
2027-09-18,3,19.43
2027-09-18,4,19.47
2027-09-18,5,19.59
2027-09-18,6,19.95
2027-09-18,7,20.74
2027-09-18,8,22.23
2027-09-18,9,24.46
2027-09-18,10,27.06
2027-09-18,11,29.24
2027-09-18,12,30.11
2027-09-18,13,29.32
2027-09-18,14,27.41
2027-09-18,15,25.51
2027-09-18,16,24.75
2027-09-18,17,25.45
2027-09-18,18,26.8
2027-09-18,19,27.36
2027-09-18,20,26.32
2027-09-18,21,24.14
2027-09-18,22,21.94
2027-09-18,23,20.47
2027-09-18,24,19.75
2027-09-19,1,19.48
2027-09-19,2,19.49
2027-09-19,3,19.5
2027-09-19,4,19.54
2027-09-19,5,19.67
2027-09-19,6,20.02
2027-09-19,7,20.82
2027-09-19,8,22.31
2027-09-19,9,24.55
2027-09-19,10,27.16
2027-09-19,11,29.35
2027-09-19,12,30.22
2027-09-19,13,29.43
2027-09-19,14,27.51
2027-09-19,15,25.6
2027-09-19,16,24.84
2027-09-19,17,25.55
2027-09-19,18,26.9
2027-09-19,19,27.46
2027-09-19,20,26.41
2027-09-19,21,24.22
2027-09-19,22,22.02
2027-09-19,23,20.54
2027-09-19,24,19.83
2027-09-20,1,35.56
2027-09-20,2,35.56
2027-09-20,3,35.58
2027-09-20,4,35.65
2027-09-20,5,35.89
2027-09-20,6,36.53
2027-09-20,7,37.99
2027-09-20,8,40.71
2027-09-20,9,44.79
2027-09-20,10,49.57
2027-09-20,11,53.55
2027-09-20,12,55.14
2027-09-20,13,53.71
2027-09-20,14,50.19
2027-09-20,15,46.72
2027-09-20,16,45.33
2027-09-20,17,46.62
2027-09-20,18,49.08
2027-09-20,19,50.11
2027-09-20,20,48.2
2027-09-20,21,44.21
2027-09-20,22,40.18
2027-09-20,23,37.48
2027-09-20,24,36.18
2027-09-21,1,35.69
2027-09-21,2,35.69
2027-09-21,3,35.71
2027-09-21,4,35.78
2027-09-21,5,36.02
2027-09-21,6,36.66
2027-09-21,7,38.13
2027-09-21,8,40.86
2027-09-21,9,44.96
2027-09-21,10,49.75
2027-09-21,11,53.75
2027-09-21,12,55.35
2027-09-21,13,53.91
2027-09-21,14,50.38
2027-09-21,15,46.89
2027-09-21,16,45.5
2027-09-21,17,46.79
2027-09-21,18,49.26
2027-09-21,19,50.29
2027-09-21,20,48.38
2027-09-21,21,44.37
2027-09-21,22,40.33
2027-09-21,23,37.62
2027-09-21,24,36.32
2027-09-22,1,35.82
2027-09-22,2,35.83
2027-09-22,3,35.84
2027-09-22,4,35.92
2027-09-22,5,36.15
2027-09-22,6,36.8
2027-09-22,7,38.27
2027-09-22,8,41.01
2027-09-22,9,45.13
2027-09-22,10,49.94
2027-09-22,11,53.95
2027-09-22,12,55.55
2027-09-22,13,54.11
2027-09-22,14,50.57
2027-09-22,15,47.07
2027-09-22,16,45.67
2027-09-22,17,46.96
2027-09-22,18,49.45
2027-09-22,19,50.48
2027-09-22,20,48.56
2027-09-22,21,44.53
2027-09-22,22,40.48
2027-09-22,23,37.76
2027-09-22,24,36.45
2027-09-23,1,35.96
2027-09-23,2,35.96
2027-09-23,3,35.98
2027-09-23,4,36.05
2027-09-23,5,36.29
2027-09-23,6,36.94
2027-09-23,7,38.42
2027-09-23,8,41.17
2027-09-23,9,45.3
2027-09-23,10,50.12
2027-09-23,11,54.15
2027-09-23,12,55.76
2027-09-23,13,54.31
2027-09-23,14,50.76
2027-09-23,15,47.24
2027-09-23,16,45.84
2027-09-23,17,47.14
2027-09-23,18,49.63
2027-09-23,19,50.67
2027-09-23,20,48.74
2027-09-23,21,44.7
2027-09-23,22,40.63
2027-09-23,23,37.9
2027-09-23,24,36.59
2027-09-24,1,36.09
2027-09-24,2,36.09
2027-09-24,3,36.11
2027-09-24,4,36.19
2027-09-24,5,36.42
2027-09-24,6,37.08
2027-09-24,7,38.56
2027-09-24,8,41.32
2027-09-24,9,45.47
2027-09-24,10,50.31
2027-09-24,11,54.36
2027-09-24,12,55.97
2027-09-24,13,54.51
2027-09-24,14,50.95
2027-09-24,15,47.42
2027-09-24,16,46.01
2027-09-24,17,47.32
2027-09-24,18,49.82
2027-09-24,19,50.86
2027-09-24,20,48.92
2027-09-24,21,44.87
2027-09-24,22,40.78
2027-09-24,23,38.04
2027-09-24,24,36.72
2027-09-25,1,19.92
2027-09-25,2,19.93
2027-09-25,3,19.94
2027-09-25,4,19.98
2027-09-25,5,20.11
2027-09-25,6,20.47
2027-09-25,7,21.29
2027-09-25,8,22.81
2027-09-25,9,25.1
2027-09-25,10,27.78
2027-09-25,11,30.01
2027-09-25,12,30.9
2027-09-25,13,30.09
2027-09-25,14,28.13
2027-09-25,15,26.18
2027-09-25,16,25.4
2027-09-25,17,26.12
2027-09-25,18,27.5
2027-09-25,19,28.08
2027-09-25,20,27.01
2027-09-25,21,24.77
2027-09-25,22,22.51
2027-09-25,23,21.0
2027-09-25,24,20.27
2027-09-26,1,20.0
2027-09-26,2,20.0
2027-09-26,3,20.01
2027-09-26,4,20.05
2027-09-26,5,20.19
2027-09-26,6,20.55
2027-09-26,7,21.37
2027-09-26,8,22.9
2027-09-26,9,25.2
2027-09-26,10,27.88
2027-09-26,11,30.12
2027-09-26,12,31.02
2027-09-26,13,30.21
2027-09-26,14,28.23
2027-09-26,15,26.28
2027-09-26,16,25.5
2027-09-26,17,26.22
2027-09-26,18,27.61
