fecha,hora,generacion_kwh
2027-08-12,24,0.0
2027-08-13,1,0.0
2027-08-13,2,0.0
2027-08-13,3,0.0
2027-08-13,4,0.0
2027-08-13,5,0.0
2027-08-13,6,0.01
2027-08-13,7,0.08
2027-08-13,8,0.51
2027-08-13,9,2.44
2027-08-13,10,9.02
2027-08-13,11,25.51
2027-08-13,12,55.28
2027-08-13,13,91.75
2027-08-13,14,116.64
2027-08-13,15,113.57
2027-08-13,16,84.7
2027-08-13,17,48.38
2027-08-13,18,21.17
2027-08-13,19,7.09
2027-08-13,20,1.82
2027-08-13,21,0.36
2027-08-13,22,0.05
2027-08-13,23,0.01
2027-08-13,24,0.0
2027-08-14,1,0.0
2027-08-14,2,0.0
2027-08-14,3,0.0
2027-08-14,4,0.0
2027-08-14,5,0.0
2027-08-14,6,0.01
2027-08-14,7,0.11
2027-08-14,8,0.72
2027-08-14,9,3.48
2027-08-14,10,12.84
2027-08-14,11,36.34
2027-08-14,12,78.75
2027-08-14,13,130.7
2027-08-14,14,166.16
2027-08-14,15,161.78
2027-08-14,16,120.65
2027-08-14,17,68.92
2027-08-14,18,30.15
2027-08-14,19,10.1
2027-08-14,20,2.59
2027-08-14,21,0.51
2027-08-14,22,0.08
2027-08-14,23,0.01
2027-08-14,24,0.0
2027-08-15,1,0.0
2027-08-15,2,0.0
2027-08-15,3,0.0
2027-08-15,4,0.0
2027-08-15,5,0.0
2027-08-15,6,0.01
2027-08-15,7,0.06
2027-08-15,8,0.39
2027-08-15,9,1.88
2027-08-15,10,6.96
2027-08-15,11,19.69
2027-08-15,12,42.66
2027-08-15,13,70.81
2027-08-15,14,90.02
2027-08-15,15,87.65
2027-08-15,16,65.37
2027-08-15,17,37.34
2027-08-15,18,16.34
2027-08-15,19,5.47
2027-08-15,20,1.41
2027-08-15,21,0.28
2027-08-15,22,0.04
2027-08-15,23,0.0
2027-08-15,24,0.0
2027-08-16,1,0.0
2027-08-16,2,0.0
2027-08-16,3,0.0
2027-08-16,4,0.0
2027-08-16,5,0.0
2027-08-16,6,0.01
2027-08-16,7,0.12
2027-08-16,8,0.76
2027-08-16,9,3.66
2027-08-16,10,13.51
2027-08-16,11,38.22
2027-08-16,12,82.81
2027-08-16,13,137.45
2027-08-16,14,174.73
2027-08-16,15,170.14
2027-08-16,16,126.88
2027-08-16,17,72.48
2027-08-16,18,31.71
2027-08-16,19,10.63
2027-08-16,20,2.73
2027-08-16,21,0.54
2027-08-16,22,0.08
2027-08-16,23,0.01
2027-08-16,24,0.0
2027-08-17,1,0.0
2027-08-17,2,0.0
2027-08-17,3,0.0
2027-08-17,4,0.0
2027-08-17,5,0.0
2027-08-17,6,0.01
2027-08-17,7,0.07
2027-08-17,8,0.41
2027-08-17,9,1.98
2027-08-17,10,7.3
2027-08-17,11,20.67
2027-08-17,12,44.79
2027-08-17,13,74.33
2027-08-17,14,94.5
2027-08-17,15,92.01
2027-08-17,16,68.62
2027-08-17,17,39.2
2027-08-17,18,17.15
2027-08-17,19,5.75
2027-08-17,20,1.47
2027-08-17,21,0.29
2027-08-17,22,0.04
2027-08-17,23,0.01
2027-08-17,24,0.0
2027-08-18,1,0.0
2027-08-18,2,0.0
2027-08-18,3,0.0
2027-08-18,4,0.0
2027-08-18,5,0.0
2027-08-18,6,0.01
2027-08-18,7,0.1
2027-08-18,8,0.66
2027-08-18,9,3.18
2027-08-18,10,11.73
2027-08-18,11,33.19
2027-08-18,12,71.92
2027-08-18,13,119.38
2027-08-18,14,151.76
2027-08-18,15,147.76
2027-08-18,16,110.2
2027-08-18,17,62.95
2027-08-18,18,27.54
2027-08-18,19,9.23
2027-08-18,20,2.37
2027-08-18,21,0.47
2027-08-18,22,0.07
2027-08-18,23,0.01
2027-08-18,24,0.0
2027-08-19,1,0.0
2027-08-19,2,0.0
2027-08-19,3,0.0
2027-08-19,4,0.0
2027-08-19,5,0.0
2027-08-19,6,0.01
2027-08-19,7,0.09
2027-08-19,8,0.54
2027-08-19,9,2.61
2027-08-19,10,9.65
2027-08-19,11,27.29
2027-08-19,12,59.15
2027-08-19,13,98.17
2027-08-19,14,124.79
2027-08-19,15,121.51
2027-08-19,16,90.62
2027-08-19,17,51.76
2027-08-19,18,22.65
2027-08-19,19,7.59
2027-08-19,20,1.95
2027-08-19,21,0.38
2027-08-19,22,0.06
2027-08-19,23,0.01
2027-08-19,24,0.0
2027-08-20,1,0.0
2027-08-20,2,0.0
2027-08-20,3,0.0
2027-08-20,4,0.0
2027-08-20,5,0.0
2027-08-20,6,0.01
2027-08-20,7,0.08
2027-08-20,8,0.49
2027-08-20,9,2.37
2027-08-20,10,8.77
2027-08-20,11,24.8
2027-08-20,12,53.74
2027-08-20,13,89.2
2027-08-20,14,113.4
2027-08-20,15,110.41
2027-08-20,16,82.34
2027-08-20,17,47.04
2027-08-20,18,20.58
2027-08-20,19,6.9
2027-08-20,20,1.77
2027-08-20,21,0.35
2027-08-20,22,0.05
2027-08-20,23,0.01
2027-08-20,24,0.0
2027-08-21,1,0.0
2027-08-21,2,0.0
2027-08-21,3,0.0
2027-08-21,4,0.0
2027-08-21,5,0.0
2027-08-21,6,0.01
2027-08-21,7,0.11
2027-08-21,8,0.68
2027-08-21,9,3.29
2027-08-21,10,12.14
2027-08-21,11,34.36
2027-08-21,12,74.45
2027-08-21,13,123.57
2027-08-21,14,157.09
2027-08-21,15,152.96
2027-08-21,16,114.07
2027-08-21,17,65.16
2027-08-21,18,28.51
2027-08-21,19,9.55
2027-08-21,20,2.45
2027-08-21,21,0.48
2027-08-21,22,0.07
2027-08-21,23,0.01
2027-08-21,24,0.0
2027-08-22,1,0.0
2027-08-22,2,0.0
2027-08-22,3,0.0
2027-08-22,4,0.0
2027-08-22,5,0.0
2027-08-22,6,0.01
2027-08-22,7,0.06
2027-08-22,8,0.38
2027-08-22,9,1.81
2027-08-22,10,6.69
2027-08-22,11,18.92
2027-08-22,12,40.99
2027-08-22,13,68.03
2027-08-22,14,86.49
2027-08-22,15,84.21
2027-08-22,16,62.8
2027-08-22,17,35.87
2027-08-22,18,15.7
2027-08-22,19,5.26
2027-08-22,20,1.35
2027-08-22,21,0.27
2027-08-22,22,0.04
2027-08-22,23,0.0
2027-08-22,24,0.0
2027-08-23,1,0.0
2027-08-23,2,0.0
2027-08-23,3,0.0
2027-08-23,4,0.0
2027-08-23,5,0.0
2027-08-23,6,0.01
2027-08-23,7,0.11
2027-08-23,8,0.72
2027-08-23,9,3.49
2027-08-23,10,12.89
2027-08-23,11,36.47
2027-08-23,12,79.02
2027-08-23,13,131.16
2027-08-23,14,166.73
2027-08-23,15,162.34
2027-08-23,16,121.07
2027-08-23,17,69.16
2027-08-23,18,30.26
2027-08-23,19,10.14
2027-08-23,20,2.6
2027-08-23,21,0.51
2027-08-23,22,0.08
2027-08-23,23,0.01
2027-08-23,24,0.0
2027-08-24,1,0.0
2027-08-24,2,0.0
2027-08-24,3,0.0
2027-08-24,4,0.0
2027-08-24,5,0.0
2027-08-24,6,0.01
2027-08-24,7,0.06
2027-08-24,8,0.39
2027-08-24,9,1.86
2027-08-24,10,6.87
2027-08-24,11,19.43
2027-08-24,12,42.1
2027-08-24,13,69.87
2027-08-24,14,88.82
2027-08-24,15,86.49
2027-08-24,16,64.5
2027-08-24,17,36.84
2027-08-24,18,16.12
2027-08-24,19,5.4
2027-08-24,20,1.39
2027-08-24,21,0.27
2027-08-24,22,0.04
2027-08-24,23,0.0
2027-08-24,24,0.0
2027-08-25,1,0.0
2027-08-25,2,0.0
2027-08-25,3,0.0
2027-08-25,4,0.0
2027-08-25,5,0.0
2027-08-25,6,0.01
2027-08-25,7,0.1
2027-08-25,8,0.63
2027-08-25,9,3.06
2027-08-25,10,11.29
2027-08-25,11,31.95
2027-08-25,12,69.24
2027-08-25,13,114.92
2027-08-25,14,146.09
2027-08-25,15,142.25
2027-08-25,16,106.09
2027-08-25,17,60.6
2027-08-25,18,26.51
2027-08-25,19,8.88
2027-08-25,20,2.28
2027-08-25,21,0.45
2027-08-25,22,0.07
2027-08-25,23,0.01
2027-08-25,24,0.0
2027-08-26,1,0.0
2027-08-26,2,0.0
2027-08-26,3,0.0
2027-08-26,4,0.0
2027-08-26,5,0.0
2027-08-26,6,0.01
2027-08-26,7,0.08
2027-08-26,8,0.51
2027-08-26,9,2.44
2027-08-26,10,9.01
2027-08-26,11,25.49
2027-08-26,12,55.24
2027-08-26,13,91.68
2027-08-26,14,116.55
2027-08-26,15,113.48
2027-08-26,16,84.63
2027-08-26,17,48.34
2027-08-26,18,21.15
2027-08-26,19,7.09
2027-08-26,20,1.82
2027-08-26,21,0.36
2027-08-26,22,0.05
2027-08-26,23,0.01
2027-08-26,24,0.0
2027-08-27,1,0.0
2027-08-27,2,0.0
2027-08-27,3,0.0
2027-08-27,4,0.0
2027-08-27,5,0.0
2027-08-27,6,0.01
2027-08-27,7,0.08
2027-08-27,8,0.48
2027-08-27,9,2.29
2027-08-27,10,8.47
2027-08-27,11,23.97
2027-08-27,12,51.95
2027-08-27,13,86.22
2027-08-27,14,109.61
2027-08-27,15,106.73
2027-08-27,16,79.59
2027-08-27,17,45.47
2027-08-27,18,19.89
2027-08-27,19,6.67
2027-08-27,20,1.71
2027-08-27,21,0.34
2027-08-27,22,0.05
2027-08-27,23,0.01
2027-08-27,24,0.0
2027-08-28,1,0.0
2027-08-28,2,0.0
2027-08-28,3,0.0
2027-08-28,4,0.0
2027-08-28,5,0.0
2027-08-28,6,0.01
2027-08-28,7,0.1
2027-08-28,8,0.64
2027-08-28,9,3.09
2027-08-28,10,11.41
2027-08-28,11,32.28
2027-08-28,12,69.94
2027-08-28,13,116.09
2027-08-28,14,147.58
2027-08-28,15,143.69
2027-08-28,16,107.16
2027-08-28,17,61.21
2027-08-28,18,26.78
2027-08-28,19,8.97
2027-08-28,20,2.3
2027-08-28,21,0.45
2027-08-28,22,0.07
2027-08-28,23,0.01
2027-08-28,24,0.0
2027-08-29,1,0.0
2027-08-29,2,0.0
2027-08-29,3,0.0
2027-08-29,4,0.0
2027-08-29,5,0.0
2027-08-29,6,0.01
2027-08-29,7,0.06
2027-08-29,8,0.36
2027-08-29,9,1.73
2027-08-29,10,6.39
2027-08-29,11,18.09
2027-08-29,12,39.2
2027-08-29,13,65.06
2027-08-29,14,82.7
2027-08-29,15,80.53
2027-08-29,16,60.06
2027-08-29,17,34.3
2027-08-29,18,15.01
2027-08-29,19,5.03
2027-08-29,20,1.29
2027-08-29,21,0.25
2027-08-29,22,0.04
2027-08-29,23,0.0
2027-08-29,24,0.0
2027-08-30,1,0.0
2027-08-30,2,0.0
2027-08-30,3,0.0
2027-08-30,4,0.0
2027-08-30,5,0.0
2027-08-30,6,0.01
2027-08-30,7,0.11
2027-08-30,8,0.69
2027-08-30,9,3.31
2027-08-30,10,12.22
2027-08-30,11,34.57
2027-08-30,12,74.92
2027-08-30,13,124.35
2027-08-30,14,158.07
2027-08-30,15,153.92
2027-08-30,16,114.79
2027-08-30,17,65.57
2027-08-30,18,28.69
2027-08-30,19,9.61
2027-08-30,20,2.47
2027-08-30,21,0.49
2027-08-30,22,0.07
2027-08-30,23,0.01
2027-08-30,24,0.0
2027-08-31,1,0.0
2027-08-31,2,0.0
2027-08-31,3,0.0
2027-08-31,4,0.0
2027-08-31,5,0.0
2027-08-31,6,0.01
2027-08-31,7,0.06
2027-08-31,8,0.36
2027-08-31,9,1.74
2027-08-31,10,6.42
2027-08-31,11,18.17
2027-08-31,12,39.38
2027-08-31,13,65.35
2027-08-31,14,83.08
2027-08-31,15,80.9
2027-08-31,16,60.33
2027-08-31,17,34.46
2027-08-31,18,15.08
2027-08-31,19,5.05
2027-08-31,20,1.3
2027-08-31,21,0.25
2027-08-31,22,0.04
2027-08-31,23,0.0
2027-08-31,24,0.0
2027-09-01,1,0.0
2027-09-01,2,0.0
2027-09-01,3,0.0
2027-09-01,4,0.0
2027-09-01,5,0.0
2027-09-01,6,0.01
2027-09-01,7,0.1
2027-09-01,8,0.61
2027-09-01,9,2.92
2027-09-01,10,10.8
2027-09-01,11,30.57
2027-09-01,12,66.23
2027-09-01,13,109.93
2027-09-01,14,139.75
2027-09-01,15,136.07
2027-09-01,16,101.48
2027-09-01,17,57.97
2027-09-01,18,25.36
2027-09-01,19,8.5
2027-09-01,20,2.18
2027-09-01,21,0.43
2027-09-01,22,0.06
2027-09-01,23,0.01
2027-09-01,24,0.0
2027-09-02,1,0.0
2027-09-02,2,0.0
2027-09-02,3,0.0
2027-09-02,4,0.0
2027-09-02,5,0.0
2027-09-02,6,0.01
2027-09-02,7,0.07
2027-09-02,8,0.47
2027-09-02,9,2.26
2027-09-02,10,8.36
2027-09-02,11,23.66
2027-09-02,12,51.28
2027-09-02,13,85.11
2027-09-02,14,108.2
2027-09-02,15,105.35
2027-09-02,16,78.57
2027-09-02,17,44.88
2027-09-02,18,19.64
2027-09-02,19,6.58
2027-09-02,20,1.69
2027-09-02,21,0.33
2027-09-02,22,0.05
2027-09-02,23,0.01
2027-09-02,24,0.0
2027-09-03,1,0.0
2027-09-03,2,0.0
2027-09-03,3,0.0
2027-09-03,4,0.0
2027-09-03,5,0.0
2027-09-03,6,0.01
2027-09-03,7,0.07
2027-09-03,8,0.46
2027-09-03,9,2.2
2027-09-03,10,8.14
2027-09-03,11,23.04
2027-09-03,12,49.92
2027-09-03,13,82.86
2027-09-03,14,105.33
2027-09-03,15,102.56
2027-09-03,16,76.49
2027-09-03,17,43.69
2027-09-03,18,19.11
2027-09-03,19,6.41
2027-09-03,20,1.64
2027-09-03,21,0.32
2027-09-03,22,0.05
2027-09-03,23,0.01
2027-09-03,24,0.0
2027-09-04,1,0.0
2027-09-04,2,0.0
2027-09-04,3,0.0
2027-09-04,4,0.0
2027-09-04,5,0.0
2027-09-04,6,0.01
2027-09-04,7,0.09
2027-09-04,8,0.6
2027-09-04,9,2.88
2027-09-04,10,10.65
2027-09-04,11,30.13
2027-09-04,12,65.29
2027-09-04,13,108.36
2027-09-04,14,137.75
2027-09-04,15,134.13
2027-09-04,16,100.03
2027-09-04,17,57.14
2027-09-04,18,25.0
2027-09-04,19,8.38
2027-09-04,20,2.15
2027-09-04,21,0.42
2027-09-04,22,0.06
2027-09-04,23,0.01
2027-09-04,24,0.0
2027-09-05,1,0.0
2027-09-05,2,0.0
2027-09-05,3,0.0
2027-09-05,4,0.0
2027-09-05,5,0.0
2027-09-05,6,0.01
2027-09-05,7,0.05
2027-09-05,8,0.34
2027-09-05,9,1.65
2027-09-05,10,6.08
2027-09-05,11,17.22
2027-09-05,12,37.3
2027-09-05,13,61.92
2027-09-05,14,78.71
2027-09-05,15,76.64
2027-09-05,16,57.16
2027-09-05,17,32.65
2027-09-05,18,14.28
2027-09-05,19,4.79
2027-09-05,20,1.23
2027-09-05,21,0.24
2027-09-05,22,0.04
2027-09-05,23,0.0
2027-09-05,24,0.0
2027-09-06,1,0.0
2027-09-06,2,0.0
2027-09-06,3,0.0
2027-09-06,4,0.0
2027-09-06,5,0.0
2027-09-06,6,0.01
2027-09-06,7,0.1
2027-09-06,8,0.65
2027-09-06,9,3.12
2027-09-06,10,11.51
2027-09-06,11,32.57
2027-09-06,12,70.57
2027-09-06,13,117.13
2027-09-06,14,148.91
2027-09-06,15,144.99
2027-09-06,16,108.13
2027-09-06,17,61.76
2027-09-06,18,27.02
2027-09-06,19,9.05
2027-09-06,20,2.32
2027-09-06,21,0.46
2027-09-06,22,0.07
2027-09-06,23,0.01
2027-09-06,24,0.0
2027-09-07,1,0.0
2027-09-07,2,0.0
2027-09-07,3,0.0
2027-09-07,4,0.0
2027-09-07,5,0.0
2027-09-07,6,0.01
2027-09-07,7,0.05
2027-09-07,8,0.34
2027-09-07,9,1.62
2027-09-07,10,5.98
2027-09-07,11,16.91
2027-09-07,12,36.65
2027-09-07,13,60.83
2027-09-07,14,77.33
2027-09-07,15,75.3
2027-09-07,16,56.16
2027-09-07,17,32.08
2027-09-07,18,14.03
2027-09-07,19,4.7
2027-09-07,20,1.21
2027-09-07,21,0.24
2027-09-07,22,0.04
2027-09-07,23,0.0
2027-09-07,24,0.0
2027-09-08,1,0.0
2027-09-08,2,0.0
2027-09-08,3,0.0
2027-09-08,4,0.0
2027-09-08,5,0.0
2027-09-08,6,0.01
2027-09-08,7,0.09
2027-09-08,8,0.58
2027-09-08,9,2.78
2027-09-08,10,10.27
2027-09-08,11,29.05
2027-09-08,12,62.96
2027-09-08,13,104.49
2027-09-08,14,132.84
2027-09-08,15,129.34
2027-09-08,16,96.46
2027-09-08,17,55.1
2027-09-08,18,24.11
2027-09-08,19,8.08
2027-09-08,20,2.07
2027-09-08,21,0.41
2027-09-08,22,0.06
2027-09-08,23,0.01
2027-09-08,24,0.0
2027-09-09,1,0.0
2027-09-09,2,0.0
2027-09-09,3,0.0
2027-09-09,4,0.0
2027-09-09,5,0.0
2027-09-09,6,0.01
2027-09-09,7,0.07
2027-09-09,8,0.43
2027-09-09,9,2.09
2027-09-09,10,7.72
2027-09-09,11,21.84
2027-09-09,12,47.33
2027-09-09,13,78.55
2027-09-09,14,99.86
2027-09-09,15,97.23
2027-09-09,16,72.51
2027-09-09,17,41.42
2027-09-09,18,18.12
2027-09-09,19,6.07
2027-09-09,20,1.56
2027-09-09,21,0.31
2027-09-09,22,0.05
2027-09-09,23,0.01
2027-09-09,24,0.0
2027-09-10,1,0.0
2027-09-10,2,0.0
2027-09-10,3,0.0
2027-09-10,4,0.0
2027-09-10,5,0.0
2027-09-10,6,0.01
2027-09-10,7,0.07
2027-09-10,8,0.44
2027-09-10,9,2.11
2027-09-10,10,7.78
2027-09-10,11,22.01
2027-09-10,12,47.69
2027-09-10,13,79.16
2027-09-10,14,100.63
2027-09-10,15,97.98
2027-09-10,16,73.07
2027-09-10,17,41.74
2027-09-10,18,18.26
2027-09-10,19,6.12
2027-09-10,20,1.57
2027-09-10,21,0.31
2027-09-10,22,0.05
2027-09-10,23,0.01
2027-09-10,24,0.0
2027-09-11,1,0.0
2027-09-11,2,0.0
2027-09-11,3,0.0
2027-09-11,4,0.0
2027-09-11,5,0.0
2027-09-11,6,0.01
2027-09-11,7,0.09
2027-09-11,8,0.55
2027-09-11,9,2.67
2027-09-11,10,9.88
2027-09-11,11,27.95
2027-09-11,12,60.56
2027-09-11,13,100.51
2027-09-11,14,127.78
2027-09-11,15,124.41
2027-09-11,16,92.78
2027-09-11,17,53.0
2027-09-11,18,23.19
2027-09-11,19,7.77
2027-09-11,20,1.99
2027-09-11,21,0.39
2027-09-11,22,0.06
2027-09-11,23,0.01
2027-09-11,24,0.0
2027-09-12,1,0.0
2027-09-12,2,0.0
2027-09-12,3,0.0
2027-09-12,4,0.0
2027-09-12,5,0.0
2027-09-12,6,0.01
2027-09-12,7,0.05
2027-09-12,8,0.32
2027-09-12,9,1.56
2027-09-12,10,5.76
2027-09-12,11,16.31
2027-09-12,12,35.33
2027-09-12,13,58.65
2027-09-12,14,74.55
2027-09-12,15,72.59
2027-09-12,16,54.14
2027-09-12,17,30.92
2027-09-12,18,13.53
2027-09-12,19,4.53
2027-09-12,20,1.16
2027-09-12,21,0.23
2027-09-12,22,0.03
2027-09-12,23,0.0
2027-09-12,24,0.0
2027-09-13,1,0.0
2027-09-13,2,0.0
2027-09-13,3,0.0
2027-09-13,4,0.0
2027-09-13,5,0.0
2027-09-13,6,0.01
2027-09-13,7,0.1
2027-09-13,8,0.6
2027-09-13,9,2.92
2027-09-13,10,10.77
2027-09-13,11,30.48
2027-09-13,12,66.06
2027-09-13,13,109.64
2027-09-13,14,139.37
2027-09-13,15,135.71
2027-09-13,16,101.21
2027-09-13,17,57.81
2027-09-13,18,25.29
2027-09-13,19,8.48
2027-09-13,20,2.18
2027-09-13,21,0.43
2027-09-13,22,0.06
2027-09-13,23,0.01
2027-09-13,24,0.0
2027-09-14,1,0.0
2027-09-14,2,0.0
2027-09-14,3,0.0
2027-09-14,4,0.0
2027-09-14,5,0.0
2027-09-14,6,0.01
2027-09-14,7,0.05
2027-09-14,8,0.31
2027-09-14,9,1.5
2027-09-14,10,5.54
2027-09-14,11,15.67
2027-09-14,12,33.95
2027-09-14,13,56.35
2027-09-14,14,71.64
2027-09-14,15,69.76
2027-09-14,16,52.02
2027-09-14,17,29.72
2027-09-14,18,13.0
2027-09-14,19,4.36
2027-09-14,20,1.12
2027-09-14,21,0.22
2027-09-14,22,0.03
2027-09-14,23,0.0
2027-09-14,24,0.0
2027-09-15,1,0.0
2027-09-15,2,0.0
2027-09-15,3,0.0
2027-09-15,4,0.0
2027-09-15,5,0.0
2027-09-15,6,0.01
2027-09-15,7,0.09
2027-09-15,8,0.54
2027-09-15,9,2.63
2027-09-15,10,9.7
2027-09-15,11,27.44
2027-09-15,12,59.47
2027-09-15,13,98.7
2027-09-15,14,125.48
2027-09-15,15,122.17
2027-09-15,16,91.11
2027-09-15,17,52.05
2027-09-15,18,22.77
2027-09-15,19,7.63
2027-09-15,20,1.96
2027-09-15,21,0.38
2027-09-15,22,0.06
2027-09-15,23,0.01
2027-09-15,24,0.0
2027-09-16,1,0.0
2027-09-16,2,0.0
2027-09-16,3,0.0
2027-09-16,4,0.0
2027-09-16,5,0.0
2027-09-16,6,0.01
2027-09-16,7,0.06
2027-09-16,8,0.4
2027-09-16,9,1.92
2027-09-16,10,7.08
2027-09-16,11,20.04
2027-09-16,12,43.42
2027-09-16,13,72.07
2027-09-16,14,91.62
2027-09-16,15,89.21
2027-09-16,16,66.53
2027-09-16,17,38.0
2027-09-16,18,16.63
2027-09-16,19,5.57
2027-09-16,20,1.43
2027-09-16,21,0.28
2027-09-16,22,0.04
2027-09-16,23,0.0
2027-09-16,24,0.0
2027-09-17,1,0.0
2027-09-17,2,0.0
2027-09-17,3,0.0
2027-09-17,4,0.0
2027-09-17,5,0.0
2027-09-17,6,0.01
2027-09-17,7,0.07
2027-09-17,8,0.41
2027-09-17,9,2.0
2027-09-17,10,7.39
2027-09-17,11,20.9
2027-09-17,12,45.3
2027-09-17,13,75.18
2027-09-17,14,95.58
2027-09-17,15,93.06
2027-09-17,16,69.4
2027-09-17,17,39.64
2027-09-17,18,17.34
2027-09-17,19,5.81
2027-09-17,20,1.49
2027-09-17,21,0.29
2027-09-17,22,0.04
2027-09-17,23,0.01
2027-09-17,24,0.0
2027-09-18,1,0.0
2027-09-18,2,0.0
2027-09-18,3,0.0
2027-09-18,4,0.0
2027-09-18,5,0.0
2027-09-18,6,0.01
2027-09-18,7,0.08
2027-09-18,8,0.51
2027-09-18,9,2.46
2027-09-18,10,9.11
2027-09-18,11,25.76
2027-09-18,12,55.82
2027-09-18,13,92.65
2027-09-18,14,117.78
2027-09-18,15,114.68
2027-09-18,16,85.53
2027-09-18,17,48.85
2027-09-18,18,21.37
2027-09-18,19,7.16
2027-09-18,20,1.84
2027-09-18,21,0.36
2027-09-18,22,0.05
2027-09-18,23,0.01
2027-09-18,24,0.0
2027-09-19,1,0.0
2027-09-19,2,0.0
2027-09-19,3,0.0
2027-09-19,4,0.0
2027-09-19,5,0.0
2027-09-19,6,0.01
2027-09-19,7,0.05
2027-09-19,8,0.3
2027-09-19,9,1.47
2027-09-19,10,5.43
2027-09-19,11,15.37
2027-09-19,12,33.31
2027-09-19,13,55.29
2027-09-19,14,70.28
2027-09-19,15,68.43
2027-09-19,16,51.03
2027-09-19,17,29.15
2027-09-19,18,12.75
2027-09-19,19,4.27
2027-09-19,20,1.1
2027-09-19,21,0.22
2027-09-19,22,0.03
2027-09-19,23,0.0
2027-09-19,24,0.0
2027-09-20,1,0.0
2027-09-20,2,0.0
2027-09-20,3,0.0
2027-09-20,4,0.0
2027-09-20,5,0.0
2027-09-20,6,0.01
2027-09-20,7,0.09
2027-09-20,8,0.56
2027-09-20,9,2.71
2027-09-20,10,10.02
2027-09-20,11,28.35
2027-09-20,12,61.44
2027-09-20,13,101.98
2027-09-20,14,129.64
2027-09-20,15,126.22
2027-09-20,16,94.13
2027-09-20,17,53.77
2027-09-20,18,23.52
2027-09-20,19,7.88
2027-09-20,20,2.02
2027-09-20,21,0.4
2027-09-20,22,0.06
2027-09-20,23,0.01
2027-09-20,24,0.0
2027-09-21,1,0.0
2027-09-21,2,0.0
2027-09-21,3,0.0
2027-09-21,4,0.0
2027-09-21,5,0.0
2027-09-21,6,0.01
2027-09-21,7,0.05
2027-09-21,8,0.29
2027-09-21,9,1.38
2027-09-21,10,5.11
2027-09-21,11,14.45
2027-09-21,12,31.31
2027-09-21,13,51.97
2027-09-21,14,66.07
2027-09-21,15,64.33
2027-09-21,16,47.97
2027-09-21,17,27.4
2027-09-21,18,11.99
2027-09-21,19,4.02
2027-09-21,20,1.03
2027-09-21,21,0.2
2027-09-21,22,0.03
2027-09-21,23,0.0
2027-09-21,24,0.0
2027-09-22,1,0.0
2027-09-22,2,0.0
2027-09-22,3,0.0
2027-09-22,4,0.0
2027-09-22,5,0.0
2027-09-22,6,0.01
2027-09-22,7,0.08
2027-09-22,8,0.51
2027-09-22,9,2.47
2027-09-22,10,9.11
2027-09-22,11,25.76
2027-09-22,12,55.83
2027-09-22,13,92.66
2027-09-22,14,117.79
2027-09-22,15,114.69
2027-09-22,16,85.54
2027-09-22,17,48.86
2027-09-22,18,21.38
2027-09-22,19,7.16
2027-09-22,20,1.84
2027-09-22,21,0.36
2027-09-22,22,0.05
2027-09-22,23,0.01
2027-09-22,24,0.0
2027-09-23,1,0.0
2027-09-23,2,0.0
2027-09-23,3,0.0
2027-09-23,4,0.0
2027-09-23,5,0.0
2027-09-23,6,0.01
2027-09-23,7,0.06
2027-09-23,8,0.36
2027-09-23,9,1.75
2027-09-23,10,6.46
2027-09-23,11,18.28
2027-09-23,12,39.62
2027-09-23,13,65.76
2027-09-23,14,83.6
2027-09-23,15,81.4
2027-09-23,16,60.7
2027-09-23,17,34.67
2027-09-23,18,15.17
2027-09-23,19,5.08
2027-09-23,20,1.3
2027-09-23,21,0.26
2027-09-23,22,0.04
2027-09-23,23,0.0
2027-09-23,24,0.0
2027-09-24,1,0.0
2027-09-24,2,0.0
2027-09-24,3,0.0
2027-09-24,4,0.0
2027-09-24,5,0.0
2027-09-24,6,0.01
2027-09-24,7,0.06
2027-09-24,8,0.39
2027-09-24,9,1.89
2027-09-24,10,6.98
2027-09-24,11,19.74
2027-09-24,12,42.78
2027-09-24,13,71.0
2027-09-24,14,90.26
2027-09-24,15,87.88
2027-09-24,16,65.54
2027-09-24,17,37.44
2027-09-24,18,16.38
2027-09-24,19,5.49
2027-09-24,20,1.41
2027-09-24,21,0.28
2027-09-24,22,0.04
2027-09-24,23,0.0
2027-09-24,24,0.0
2027-09-25,1,0.0
2027-09-25,2,0.0
2027-09-25,3,0.0
2027-09-25,4,0.0
2027-09-25,5,0.0
2027-09-25,6,0.01
2027-09-25,7,0.07
2027-09-25,8,0.47
2027-09-25,9,2.26
2027-09-25,10,8.34
2027-09-25,11,23.6
2027-09-25,12,51.15
2027-09-25,13,84.89
2027-09-25,14,107.92
2027-09-25,15,105.08
2027-09-25,16,78.36
2027-09-25,17,44.76
2027-09-25,18,19.58
2027-09-25,19,6.56
2027-09-25,20,1.68
2027-09-25,21,0.33
2027-09-25,22,0.05
2027-09-25,23,0.01
2027-09-25,24,0.0
2027-09-26,1,0.0
2027-09-26,2,0.0
2027-09-26,3,0.0
2027-09-26,4,0.0
2027-09-26,5,0.0
2027-09-26,6,0.01
2027-09-26,7,0.05
2027-09-26,8,0.29
2027-09-26,9,1.38
2027-09-26,10,5.1
2027-09-26,11,14.42
2027-09-26,12,31.26
2027-09-26,13,51.88
2027-09-26,14,65.95
2027-09-26,15,64.22
2027-09-26,16,47.89
2027-09-26,17,27.36
2027-09-26,18,11.97
